latitude,longitude,accidentCategoryCode
51.22609016000007,14.914872670000022,3
51.12038408400008,14.827189943000064,3
51.27791102200007,14.101540109000041,3
51.542398837000064,14.528650775000074,3
51.31251241400008,12.28077470900007,3
51.27179362900006,12.36882759200006,3
51.34569008300008,12.473521454000036,3
51.34265796900007,12.301818233000063,3
51.344509843000026,12.37705408100004,3
51.26634616000007,12.494072462000076,3
51.25912751800007,12.73486986200004,3
50.84759802000008,12.477563707000058,3
50.858858120000036,12.913456816000064,2
50.80049636700005,13.166431608000039,2
50.79110287800006,12.839296429000058,3
51.103089315000034,13.139288614000066,3
50.63221291700006,12.801998033000075,3
50.97707703200007,13.558010237000076,2
51.061075499000026,13.857845259000044,3
51.034930630000076,13.73129590600007,2
51.01311330800007,13.795681222000042,3
51.06496134500003,13.674403183000038,3
51.137130323000065,13.681943644000057,3
50.962039695000044,13.937833664000038,2
51.230426918000035,14.89263038100006,3
51.340573085000074,12.366723777000061,3
51.396373313000026,12.338529318000042,3
51.273090884000055,12.383500212000058,3
51.30041692000003,12.650567064000029,3
50.76428096500007,12.501137972000038,3
50.92591478700007,13.04849568700007,3
50.83287678600004,12.954396517000077,3
50.85139452200008,13.275885534000054,3
50.65314806900005,13.351298619000033,3
50.910515340000075,12.809919428000057,3
50.704034464000074,12.754682261000028,3
51.16266133100004,13.457433274000039,2
51.044249611000055,13.779857242000048,3
51.043069238000044,13.79322333400006,3
51.06715181100003,13.789072678000025,3
51.057801604000076,13.740905191000024,2
51.03029744400004,13.730716440000037,3
